BTC,ETH,USDT,BNB,USDC,BUSD,XRP,DOGE,ADA,MATIC,DOT,DAI,LTC,SHIB,TRX,SOL,UNI,AVAX,LINK,LEO,WBTC,ATOM,ETC,XMR,XLM,BCH,ALGO,CRO,FIL,QNT,NEAR,VET,OKB,FLOW,HBAR,ICP,HT,EGLD,CHZ,EOS,USDP,THETA,XTZ,AAVE,SAND,BSV,TUSD,MANA,AXS,KCS,MKR,ZEC,CAKE,GUSD,PAXG,KLAY,FTM,SNX,NEO,DASH,MINA,FEI,RUNE,BNX,GT,NEXO,CRV,LDO,BAT,STX,HNT,1INCH,CSPR,LRC,AR,ZIL,ENJ,DCR,KAVA,CELO,XEM,XDC,CVX,HOT,BAL,ROSE,BTG,WAVES,RVN,TFUEL,YFI,KSM,QTUM,GNO,GLM,IOTX,ANKR,JST,POLY,KDA,LPT,RSR,XCH,ONE,SUSHI,XYM,ABBC,Hive,OMG,ZRX,IOST,ICX,FLUX,WOO,AMP,BORA,AUDIO,STORJ,WAXP,SCRT,ZEN,SXP,EWT,RNDR,VGX,CEL,DGB,INJ,UMA,SKL,SLP,REN,LSK,CVC,MOB,KNC,PUNDIX,TRIBE,MED,REQ,API3,WIN,RLC,OCEAN,PYR,CELR,DAO,CKB,XPRT,COTI,METIS,SYS,ANT,SNT,MBOX,HEX,STETH,FRAX,WBNB,BTCB,HBTC,XAUT,FTT,USDJ,DFI,TEL,LUSD,RPL,SAFE,EURS,VERI,WEMIX,DEXE,ERG,ANY,DESO,CFG,CEEK,FXS,KEEP
27398.80273,1821.859619,1.00009203,314.0835266,1.00000298,1.00019598,0.448588997,0.074910998,0.375425011,0.887679994,5.413900852,0.999882996,93.88973236,0.000009,0.071052,21.06839943,0.00011,15.16407394,6.75389719,3.556643963,27367.90039,10.93561459,18.56330299,151.421875,0.088578999,118.0082245,0.172323003,0.063801996,4.551493168,105.7188263,1.701001048,0.019962,46.10506058,0.791034997,0.053320002,5.375376225,2.923404932,37.83459473,0.108419001,0.905575991,0.997784972,0.931025028,0.909533024,64.82263947,0.532298029,34.22787857,0.999871016,0.509256005,7.311970234,7.513055801,639.5366211,33.92925262,1.876649976,0.987276971,1995.79248,0.180390999,0.387739986,2.415571928,9.531487465,44.37293243,0.585498989,0.932995975,1.190740943,54.72768784,4.903381825,0.679356992,0.833423972,2.357322931,0.225228995,0.003275,1.364645004,0.415273011,0.048160002,0.305180997,6.92410183,0.024953,0.355349004,17.57849121,0.941603005,0.548480988,0.033627,0.031516999,4.803109169,0.00367,5.565061092,0.054467,12.89535618,1.661962986,0.02228,0.044434,6826.443359,26.32858658,2.674506903,115.3946228,0.218285993,0.023018001,0.026828,0.023612,0.183162004,0.802166998,5.006710053,0.003111,36.49123764,0.000599,0.92503798,0.029177001,0.095316,0.369940996,0.834420025,0.232317999,0.009751,0.271389991,0.512212992,0.239922002,0.002998,0.163717002,0.255901992,0.316814989,0.058233999,0.493649989,8.67561245,0.439018011,2.413106918,2.294009924,0.151409999,0.225388005,0.008047,6.613492012,2.239005089,0.033234999,0.002308,0.081312999,0.864646018,0.090402998,0.760954976,0.623812974,0.412456006,0.285705,0.014334,0.089461997,1.267374992,0.000076,1.611871958,0.33562699,3.430175066,0.022407001,1.408388019,0.003428,0.175803006,0.071796,22.64867401,0.121083997,3.253782988,0.025077,0.426299006,0.028473999,1809.235596,1.001343012,314.0914001,27379.52734,27353.8457,1987.492798,1.157173991,1.119889975,0.363097012,0.001821,1.009423971,50.59070969,0.071851,1.079540968,20.04614067,0.892825007,2.657021046,1.411908031,8.337382317,10.25384235,0.213083997,0.066743001,7.369058132,0.124488004
26832.20898,1801.728516,1.000077009,309.4566956,0.99998802,0.999759972,0.460298985,0.073546,0.372078002,0.872700989,5.341458798,0.999050975,90.54290771,0.000009,0.070276,20.34869576,0.000107,14.70057201,6.534811974,3.581816912,26845.76563,10.75179958,18.34457588,151.0265808,0.088739999,115.4284973,0.165466994,0.063142002,4.46046114,103.6621933,1.656836033,0.019506,45.35832596,0.773994029,0.052359998,5.27516079,2.906353951,36.94562912,0.107162997,0.884455979,0.994011998,0.911906004,0.901265979,65.12115479,0.531992972,33.24500656,0.99940598,0.502999008,7.029367924,7.469302177,626.032959,33.6582756,1.840724945,0.991002977,1978.59729,0.176173002,0.371071994,2.413599014,9.454846382,43.22809982,0.575425983,0.962899983,1.17158401,52.30550385,4.850061894,0.687084973,0.827319026,2.136006117,0.222776994,0.004004,1.328701019,0.402330995,0.047699999,0.296822995,6.847830772,0.023993,0.346112013,17.13524246,0.934002996,0.533237994,0.032749999,0.031589001,4.674218178,0.003619,5.503554821,0.053394999,12.83484268,1.623522043,0.021850999,0.044273999,6694.92334,25.60238075,2.627877951,113.88311,0.214904994,0.022375001,0.025922,0.023283999,0.183323994,0.779344022,4.982713223,0.003017,36.26187134,0.000579,0.906364024,0.029076001,0.095795997,0.367323995,0.808936,0.228651002,0.009572,0.26354301,0.492224991,0.229958996,0.002926,0.161280006,0.249669999,0.314521998,0.059641,0.496078014,8.62210083,0.432677001,2.419872999,2.398566961,0.14745,0.219950005,0.007968,6.654325008,2.203365088,0.032258,0.002249,0.079081997,0.858914971,0.089233004,0.738062024,0.618008971,0.407308012,0.283867002,0.014044,0.089165002,1.267310023,0.000074,1.584445,0.328027993,3.327080011,0.022676,1.402436018,0.003367,0.179098994,0.069586001,22.52231026,0.120053999,3.191401959,0.025537999,0.416960001,0.030298,1791.087769,0.998748004,309.4442139,26855.61133,26910.07813,1964.296753,1.103366971,1.111570954,0.360175014,0.001798,1.010025024,49.67396164,0.075416997,1.080989003,19.93619347,0.871603012,2.658479929,1.394850016,8.072430611,10.20330811,0.209830001,0.065090999,7.221129894,0.125287995
26890.12891,1812.589478,1.000247955,308.9642944,0.999965012,1.000002027,0.467981994,0.073527001,0.368214995,0.870935023,5.370038986,0.999789,91.70238495,0.000009,0.070675001,20.34987068,0.000108,14.67898941,6.508409023,3.596069098,26902.2832,10.60988522,18.30822182,150.3990326,0.089203998,115.5214767,0.165022999,0.063000999,4.495100021,102.9877701,1.665317059,0.019576,45.63177109,0.775300026,0.052802,5.31312418,2.912841082,36.87445068,0.107649997,0.880787015,0.992865026,0.911759019,0.893482983,65.34812927,0.533298016,33.35295486,0.999903977,0.491571993,7.006289959,7.435865879,627.951355,33.4111557,1.832610011,0.994979978,1996.537476,0.178613007,0.370736003,2.397732019,9.487221718,44.55652618,0.578935027,0.947058022,1.160763025,53.46441269,4.897683144,0.681129992,0.828410983,2.176337957,0.221784994,0.004119,1.346341968,0.401133001,0.047929,0.299787998,6.815958977,0.024367001,0.345820993,16.86814308,1.008234978,0.533873975,0.033075001,0.032494001,4.635273933,0.003626,5.477608204,0.052866001,12.83231735,1.664360046,0.021957999,0.044179,6667.378906,25.36592674,2.650039911,114.9027328,0.214801997,0.022704,0.026136,0.023205001,0.183518007,0.782465994,5.036746979,0.003018,36.22205734,0.00061,0.899893999,0.029204,0.096721999,0.366192997,0.801629007,0.228563994,0.00961,0.261682004,0.494345993,0.231830001,0.00292,0.162845001,0.248105004,0.315439999,0.058458999,0.487765014,8.602973938,0.43908301,2.447031975,2.318871021,0.148727,0.216994003,0.008073,7.022026062,2.173716068,0.032892,0.002254,0.078507997,0.85729599,0.089777999,0.719919026,0.623118997,0.40722999,0.285450995,0.014164,0.089771003,1.265887976,0.000074,1.621404052,0.340786994,3.389487982,0.022235001,1.406818032,0.003379,0.171894997,0.069196999,23.04422569,0.119841002,3.358989954,0.024907,0.420359999,0.034782998,1799.904297,0.999337971,308.8743286,26872.01367,26879.77148,1977.580933,1.078230977,1.116790056,0.358622998,0.001791,1.007956982,49.23357773,0.075216003,1.079017997,18.06806183,0.887143016,2.651397944,1.384840965,8.335927963,10.38791084,0.218612999,0.072972998,7.242795944,0.126179993
27129.58594,1820.478027,1.000398994,310.7199707,1.000076056,1.000216961,0.469081014,0.07367,0.366356999,0.877144992,5.414481163,1.000339031,92.371315,0.000009,0.072650001,20.28544617,0.000108,14.63669395,6.512510777,3.60936904,27094.33594,10.61400318,18.33297157,150.3517914,0.088848002,116.541748,0.164626002,0.062712997,4.511178017,104.1748886,1.662855983,0.019421,45.76037979,0.771079004,0.052999001,5.227340221,2.90058589,37.21790314,0.106931999,0.878256977,0.994379997,0.889286995,0.903218985,65.22281647,0.528464019,35.79700089,1.000218034,0.491425008,7.054574013,7.433248043,625.5751343,33.15652466,1.840515018,0.997346997,1993.519531,0.180281997,0.375167012,2.39447093,9.422283173,44.35933685,0.583198011,0.944567978,1.15240705,53.2193222,4.914153099,0.686691999,0.830193996,2.14597702,0.220732004,0.004927,1.415187001,0.403661013,0.049722999,0.298691988,6.804656982,0.024247,0.345894009,17.12992668,1.044569016,0.533428013,0.032944001,0.032655999,4.641379833,0.003626,5.347548962,0.053114999,13.08571529,1.667911053,0.022081001,0.043949999,6696.600586,25.94364548,2.640271902,115.3741455,0.215148002,0.022895001,0.026095999,0.023514999,0.183556005,0.784307003,5.036754131,0.002986,35.8830719,0.000568,0.900711,0.029081,0.098871999,0.368759006,0.806077004,0.227959007,0.009655,0.261079013,0.498088002,0.229827002,0.002951,0.162204996,0.246794,0.316293001,0.058343001,0.479627013,8.589208603,0.441583991,2.52771306,2.349559069,0.158846006,0.220590994,0.008097,7.225315094,2.152945995,0.033055998,0.002257,0.078697003,0.861648977,0.090256997,0.714048982,0.619093001,0.408165991,0.283877999,0.014491,0.089596003,1.28391099,0.000075,1.585366964,0.333196998,3.483442068,0.021831,1.433132052,0.003393,0.167223007,0.069173001,23.11971664,0.127903998,3.429117918,0.024441,0.41950199,0.034945,1803.927002,1.00030601,310.6363525,27056.73633,27092.68555,1976.838745,1.033925057,1.122282982,0.359824985,0.001804,1.005792022,49.51359558,0.057507001,1.067196012,19.12025261,0.871814013,2.664643049,1.387544036,8.37696743,10.19343281,0.230373994,0.072956003,7.210967064,0.134197995
26753.82617,1804.531372,1.000182986,306.5067139,0.999889016,0.99998498,0.457549989,0.072141998,0.360363007,0.856782973,5.273439884,0.999688983,92.27886963,0.000009,0.075124003,19.60943794,0.000107,14.3134346,6.429470062,3.597434044,26786.04102,10.47779083,17.94070625,150.1665955,0.088127002,114.6547699,0.161666006,0.061732002,4.377230167,102.1834488,1.611140013,0.018959001,45.63651657,0.745886982,0.052262001,5.054578781,2.910819054,36.48685837,0.104497001,0.851517022,0.994229972,0.851204991,0.897198021,63.94029617,0.513890028,34.23949814,0.99970299,0.479633004,6.823355198,7.318634033,623.6535645,32.13936996,1.806617975,0.994446993,1989.711304,0.176294997,0.361254007,2.32819891,9.118495941,43.96582031,0.567400992,0.965786994,1.113101959,52.61559677,4.890329838,0.674320996,0.835830987,2.067214012,0.217745006,0.004252,1.41316402,0.39596501,0.049118001,0.290960014,6.64730978,0.023528,0.34059599,16.59013939,1.016800046,0.516719997,0.032207001,0.032187998,4.526379108,0.003551,5.356884003,0.051621001,12.80127335,1.630658984,0.021697,0.042458002,6585.796387,25.17891312,2.562608957,114.4390717,0.210923001,0.022674,0.025369,0.023916001,0.180966005,0.777171016,4.805461884,0.002932,35.28801727,0.000593,0.88004601,0.028825,0.099849999,0.362251014,0.790091991,0.220032007,0.0094,0.25226,0.483779013,0.222550005,0.002861,0.161788002,0.239470005,0.304093987,0.05641,0.470034987,8.299887657,0.42630899,2.531912088,2.466883898,0.149462998,0.220296994,0.007865,6.737105846,2.039132118,0.032198999,0.002207,0.075127997,0.832933009,0.087922998,0.677152991,0.599905014,0.392776996,0.283636004,0.014045,0.087393001,1.220257044,0.000074,1.620213985,0.326395989,3.448728085,0.021129999,1.363000989,0.003296,0.165362999,0.067203999,22.3179512,0.118950002,3.438947916,0.023956001,0.408517987,0.028562,1798.072876,1.000679016,306.4823608,26736.62305,27441.10352,1977.684448,1.008062959,1.122316003,0.354912996,0.001784,1.006615996,49.4127388,0.079691,1.079295039,20.26422119,0.861681998,2.509543896,1.381894946,8.00979805,10.29290581,0.227659002,0.070900001,7.066288948,0.126721993
26851.27734,1817.53479,1.000200987,309.245636,0.999954999,0.999985993,0.461600989,0.072998002,0.367996991,0.871972024,5.312616825,0.999774993,90.94607544,0.000009,0.078167997,19.54204559,0.000107,14.68055153,6.529931068,3.513123989,26895.64844,10.48707581,18.24865532,151.4676666,0.088141002,114.7702484,0.161418006,0.061845001,4.413597107,101.5591583,1.611839056,0.019287,45.87696457,0.757632971,0.052000001,5.078907013,2.943099022,36.67674637,0.104897,0.851517975,0.993559003,0.855140984,0.889165998,64.35025787,0.510294974,34.92931747,0.999786973,0.480621994,6.902907848,7.293321133,629.5314331,32.07915878,1.804679036,0.99424398,1980.523438,0.180135995,0.360861003,2.417522907,9.875416756,43.52482986,0.565250993,0.96024698,1.112959981,53.22167969,4.893881798,0.679310024,0.849346995,2.02463007,0.221469,0.004903,1.473263979,0.397774011,0.048073001,0.289335996,6.755320072,0.023437999,0.338126987,16.54335022,1.074108958,0.516529977,0.032423999,0.031923998,4.564470768,0.003547,5.385026932,0.052026998,12.67587376,1.653370023,0.021708001,0.042401999,6656.414063,25.16278648,2.633749008,114.4601974,0.211241007,0.022682,0.025424,0.024265001,0.184213996,0.783955991,4.912646771,0.002938,35.27924728,0.000543,0.896149993,0.028681999,0.099642001,0.360112011,0.794281006,0.220469996,0.00951,0.25168699,0.481406003,0.223614007,0.002881,0.158851996,0.242473006,0.305844992,0.056232002,0.470903009,8.446311951,0.423545986,2.60105896,2.447227001,0.150212005,0.221422002,0.00789,6.674913883,2.082758904,0.032122001,0.002216,0.075980999,0.830648005,0.087293997,0.669432998,0.610121012,0.391833007,0.285023004,0.013882,0.086418003,1.177235961,0.000076,1.587288976,0.321208,3.534141064,0.022217,1.343579054,0.00334,0.164683998,0.068141997,22.0593586,0.122789003,3.527507067,0.023822,0.406861991,0.023409,1805.307251,0.999086022,309.4212646,26867.23047,27742.48047,1972.462891,1.073717952,1.130679011,0.355134994,0.001739,1.006893992,47.4887619,0.074092001,1.056342959,19.59680557,0.849139988,2.510610104,1.426036,7.856394768,10.34792233,0.224620998,0.071310997,7.045198917,0.123101004
27225.72656,1854.380615,1.000103951,313.5062256,0.999961972,0.99989599,0.465429992,0.072864004,0.370483995,0.889880002,5.400730133,0.999710023,91.63233185,0.000009,0.078481004,20.04318237,0.000109,14.71145439,6.508329868,3.516336918,27247.10742,10.52455044,18.36824417,151.5779877,0.088147,115.6506805,0.162496001,0.061985999,4.519638062,102.7670288,1.64429605,0.019393999,45.98524094,0.769698024,0.052244999,5.04098177,3.135447025,36.58655167,0.104837,0.860333979,0.993673027,0.870293021,0.894771993,65.43276215,0.510976017,34.18026352,0.999787986,0.47813201,6.927151203,7.421813011,633.9023438,32.27793503,1.808663964,0.997467995,1985.547363,0.183487997,0.364208996,2.461317062,10.17826939,43.41893387,0.579230011,0.953492999,1.138200998,52.91369629,4.86158514,0.684781015,0.865131974,2.040544033,0.222682998,0.004175,1.510543943,0.401661992,0.050066002,0.293422014,6.744504929,0.02361,0.339893997,16.79275894,1.218443036,0.525301993,0.032820001,0.031815998,4.626718998,0.00358,5.471707821,0.052434001,12.66719341,1.929733992,0.021795999,0.043016002,6742.38916,25.46801567,2.710905075,117.2315445,0.214768007,0.022964999,0.025903,0.024305001,0.181298003,0.803524017,5.134253979,0.003008,35.45878983,0.000601,0.899061024,0.029727999,0.098451003,0.36205399,0.803955019,0.226771995,0.009536,0.256614,0.491834015,0.216864005,0.002846,0.159500003,0.244585007,0.311783999,0.056233,0.477780014,8.730151177,0.425431013,2.440080881,2.719489098,0.148044005,0.22304,0.00787,6.80520916,2.083225012,0.033172,0.002232,0.077514999,0.845081985,0.088501997,0.688252986,0.62629801,0.394668996,0.279172003,0.013562,0.086107001,1.229586959,0.000076,1.602831006,0.334439009,3.811261892,0.021591,1.308691979,0.003417,0.165919006,0.068144999,22.18873787,0.127122,3.661803007,0.023895999,0.409664005,0.022518,1840.130859,1.000946999,313.4702759,27228.80469,28092.36914,1974.70874,1.089097977,1.126157999,0.358904988,0.001747,1.009443045,48.72716904,0.076906003,1.076264978,17.40545464,0.783354998,2.574773073,1.390102983,7.533925057,10.3374157,0.223087996,0.076379001,7.061275005,0.125967994
26334.81836,1800.099976,1.000038981,305.9327698,1.000136018,0.999715984,0.45360899,0.070735,0.364234,0.874022007,5.260034084,0.999647975,86.00036621,0.000009,0.076898001,19.22366333,0.000105,14.14778614,6.327065945,3.568411112,26412.7207,10.41846371,17.78900909,150.0667725,0.086510003,112.1887054,0.154386997,0.059850998,4.466589928,100.4651947,1.573596954,0.019461,44.94190216,0.740504026,0.050855,4.826261044,3.008618116,35.96592712,0.10097,0.836950004,0.991313994,0.842815995,0.870280027,63.98150253,0.495269001,32.31784821,0.99959898,0.455891013,6.652676106,7.312434197,618.8056641,31.02154541,1.64487803,0.995941997,1971.709961,0.182876006,0.33078599,2.43047905,10.54845047,41.14638519,0.551425993,0.964147985,1.094020009,52.27817535,4.802867889,0.668536007,0.830767989,2.055394888,0.216158003,0.003271,1.442275047,0.389358997,0.047880001,0.284101009,6.545260906,0.022814,0.325527996,16.40956879,1.166378975,0.501618028,0.031420998,0.030529,4.464304924,0.003464,5.296512127,0.050806999,12.36071587,1.927510977,0.020999,0.041485,6467.799805,25.03304863,2.735222101,112.5441895,0.205271006,0.022375001,0.024829,0.023290001,0.178863004,0.75436002,5.124200821,0.002885,34.82406235,0.000583,0.866207004,0.028731,0.096966997,0.345854014,0.758373976,0.220975995,0.009243,0.242558003,0.482270986,0.207689002,0.002636,0.153128997,0.239662007,0.29537499,0.0537,0.444754988,8.434693337,0.394080013,2.437771082,2.639484882,0.141521007,0.215780005,0.007696,6.383459091,1.993811965,0.032198999,0.002145,0.072755002,0.804780006,0.084531002,0.642024994,0.601790011,0.380351991,0.279368997,0.013397,0.083668001,1.169960022,0.000074,1.571084976,0.327064008,3.644280911,0.020138999,1.222087979,0.003498,0.172561005,0.066188999,20.91622162,0.121039003,3.563286066,0.023007,0.398241997,0.019664999,1796.371094,0.99714601,306.1011353,26371.19531,27830.46289,1960.895264,1.011082053,1.124757052,0.348576993,0.001707,1.010120988,46.14653778,0.076223001,1.071630955,17.16135025,0.765796006,2.495354891,1.369194031,5.839356899,10.08834267,0.211722001,0.070307002,6.89892292,0.122051999
26476.20703,1805.953735,1.000046015,304.7336426,0.999997973,0.999891996,0.453734011,0.070874997,0.358415991,0.89001298,5.244404793,0.999809027,86.60067749,0.000009,0.076812998,19.26066208,0.000106,14.09554482,6.27922678,3.567905903,26487.91406,10.48806667,17.71512985,151.1871948,0.087026998,111.944519,0.150341004,0.059857,4.416922092,99.03087616,1.563001037,0.01929,46.15952683,0.744397998,0.050664999,4.820848942,3.115839958,35.69658661,0.099146999,0.843388975,0.995590985,0.841404975,0.871690989,63.4948349,0.506204009,32.20376587,0.999682009,0.465945005,6.922565937,7.319659233,624.5523071,31.26060295,1.548817992,0.994961977,1965.372925,0.182736993,0.331443995,2.313575029,9.911091805,40.99567795,0.559557974,0.938542008,1.120193005,52.91493607,4.737349987,0.666616023,0.823211014,2.011831999,0.216318995,0.004756,1.445255995,0.392785996,0.048392002,0.284509003,6.542621136,0.022635,0.333337009,16.50939751,1.095919967,0.503004015,0.031341001,0.030817,4.434288979,0.003481,5.154351234,0.050921001,12.42252636,1.781231046,0.020848,0.04073,6298.697754,25.28300285,2.584860086,112.2751465,0.205397993,0.021708001,0.024974,0.023159999,0.172846004,0.747151017,5.050239086,0.002868,34.1366806,0.000572,0.851670981,0.028325999,0.096643999,0.346098006,0.754360974,0.217455998,0.009017,0.239700005,0.477450013,0.208193004,0.002606,0.153402999,0.237718001,0.293725997,0.053989999,0.44175601,8.270682335,0.386364013,2.465728998,2.703918934,0.139942005,0.216903001,0.007786,6.303295136,1.991922975,0.031947002,0.002156,0.073031999,0.798712015,0.085028,0.695418,0.598509014,0.38141799,0.282139987,0.013089,0.084991001,1.193637967,0.000074,1.538045049,0.325028002,3.714051962,0.020035001,1.184288979,0.003384,0.181813002,0.066499002,21.55898666,0.12314,3.50969696,0.022953,0.432154,0.01524,1791.924194,1.000789046,304.7646484,26468.48242,27933.70703,1944.594971,1.023620009,1.127374053,0.347663999,0.00166,1.00938797,46.46739578,0.071653999,1.072006941,18.65713692,0.843657017,2.479306936,1.375964999,5.725378037,10.04294586,0.213036999,0.070188001,6.756584168,0.117415004
26719.29102,1828.689697,1.000344038,306.886322,0.999934018,1.000211954,0.469139993,0.070983999,0.362884015,0.911625028,5.248436928,0.999809027,87.26806641,0.000009,0.075489,19.36695671,0.000107,14.34576035,6.352190971,3.521368027,26735.86133,10.53450775,18.03611946,150.632782,0.087830998,113.2700882,0.150050998,0.06013,4.441499233,101.0712585,1.579736948,0.019261001,46.31401443,0.748057008,0.052134,4.831204891,3.208251,36.02444077,0.099664003,0.87776798,0.99425298,0.842311025,0.882234991,64.64385986,0.513198018,32.41912842,1.00010097,0.465364993,6.867897987,7.397831917,624.6228027,32.62808609,1.557239056,0.99485898,1962.481201,0.187703997,0.328743011,2.408207893,9.763178825,41.96009064,0.56129998,0.938524008,1.136901021,53.30953217,4.714363098,0.678376019,0.853402972,1.990339041,0.217987001,0.004571,1.397212029,0.395031989,0.050397001,0.285389006,6.69164896,0.022805,0.330704987,16.5535984,1.122833967,0.515209019,0.031523,0.031351998,4.451436997,0.003511,5.187150002,0.051127002,12.5486269,1.749673963,0.02077,0.040879998,6417.978027,25.29483795,2.605218887,113.6779404,0.206839994,0.022321999,0.025157999,0.023101,0.169258997,0.746079981,4.919467926,0.002942,34.5696907,0.000562,0.841381013,0.028336,0.097882003,0.346583992,0.761007011,0.218584999,0.009151,0.239737004,0.480289012,0.214055002,0.002588,0.154848993,0.239490002,0.294061005,0.054031,0.450441003,8.39603138,0.391990989,2.458338022,2.728394032,0.147191003,0.217363,0.007734,6.405260086,1.999112964,0.031560998,0.002161,0.073453002,0.809509993,0.084969997,0.681897998,0.606068015,0.384066999,0.285569012,0.013044,0.085408002,1.214308977,0.000074,1.559520006,0.346289009,3.697902918,0.020401999,1.261206031,0.003323,0.171974003,0.066661999,21.5524292,0.123819001,3.363926888,0.023119001,0.441780001,0.015993999,1817.961548,0.998540998,306.8831482,26722.91992,28098.96484,1956.94104,1.014757037,1.122666001,0.349893004,0.001627,1.010010958,47.07884598,0.063414,1.072335005,18.60612488,0.825309992,2.490500927,1.380157948,5.431992054,9.960128784,0.219558001,0.069495,6.885046959,0.122686997
